job,education,default,contact,month,campaign,previous,poutcome,dur_pdays,emp,y
0.7272727272727273,0.8571428571428571,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.022570150467669782,0.10912568947644286,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.7777777777777777,0.0,0.14285714285714285,0.5,0.0876372509150061,0.23567780280980932,0.0
1.0,0.14285714285714285,0.0,1.0,0.4444444444444444,0.03636363636363636,0.14285714285714285,1.0,0.0003297319279425827,0.11712067213474919,1.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.2222222222222222,0.5272727272727272,0.0,0.0,0.014640097600650671,0.9989413032055714,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.016876779178527857,0.999735325801393,0.0
0.09090909090909091,0.14285714285714285,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.036600244001626675,0.8436242989299989,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.0,0.01818181818181818,0.0,0.0,0.025010166734444894,0.13152886039667994,0.0
0.18181818181818182,0.8571428571428571,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.009963399755998373,0.9862369416724261,0.0
0.5454545454545454,0.0,0.5,1.0,0.2222222222222222,0.0,0.0,0.0,0.02480683204554697,0.9988089661062678,0.0
0.4545454545454546,0.8571428571428571,0.0,1.0,0.2222222222222222,0.01818181818181818,0.0,0.0,0.03090687271248475,0.9988089661062678,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.3333333333333333,0.03636363636363636,0.0,0.0,0.044733631557543715,0.999073640304875,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.0571370475803172,0.24080185760068296,1.0
0.09090909090909091,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05571370475803172,0.8437275402155155,0.0
0.2727272727272727,0.0,0.0,1.0,0.0,0.01818181818181818,0.0,0.0,0.036600244001626675,0.12439303558504886,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0376169174461163,0.1069972129217536,1.0
0.2727272727272727,0.0,0.0,1.0,0.3333333333333333,0.03636363636363636,0.0,0.0,0.033143554290361935,0.10726337514295198,0.0
0.2727272727272727,0.14285714285714285,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.08865392435949572,0.303580306314126,0.0
0.36363636363636365,0.8571428571428571,0.0,1.0,0.8888888888888888,0.01818181818181818,0.0,0.0,0.1024806832045547,0.115763666045402,1.0
0.4545454545454546,0.0,0.0,1.0,0.7777777777777777,0.09090909090909091,0.0,0.0,0.019520130134200894,0.06631074060665654,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.2222222222222222,0.05454545454545454,0.0,0.0,0.11366409109394063,0.9986766290069642,0.0
0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07015046766978446,0.13219265805357583,1.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.03395689304595364,0.13584354516650338,0.0
0.09090909090909091,0.5714285714285714,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.04107360715738105,0.9862369416724261,0.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.0,0.01818181818181818,0.0,0.0,0.08906059373729158,0.1209080978863453,0.0
0.09090909090909091,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.037820252135014235,0.8435210576444825,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.0,0.03636363636363636,0.0,0.0,0.010776738511590077,0.13484784868115945,0.0
0.5454545454545454,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1274908499389996,0.843934022786549,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.7777777777777777,0.01818181818181818,0.0,0.0,0.0156567710451403,0.08821606328422166,0.0
0.4545454545454546,0.42857142857142855,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.05266368442456283,0.30399365331569606,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.018300122000813338,0.3032702960629486,0.0
0.09090909090909091,0.42857142857142855,0.0,0.0,0.1111111111111111,0.01818181818181818,0.0,0.0,0.1801545343635624,0.9985442919076604,0.0
0.18181818181818182,0.14285714285714285,0.5,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.09902399349328996,0.999073640304875,0.0
0.2727272727272727,0.0,0.5,0.0,0.0,0.03636363636363636,0.0,0.0,0.07950386335908906,0.8440372640720657,0.0
0.2727272727272727,0.42857142857142855,0.0,0.0,0.1111111111111111,0.05454545454545454,0.0,0.0,0.03578690524603497,0.9861046045731228,0.0
0.2727272727272727,0.14285714285714285,0.0,0.0,0.1111111111111111,0.03636363636363636,0.0,0.0,0.03334688897925986,0.9996029887020892,0.0
0.09090909090909091,0.5714285714285714,0.0,1.0,0.2222222222222222,0.16363636363636364,0.0,0.0,0.0376169174461163,0.999073640304875,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.032126880845872306,0.9994706516027858,0.0
0.2727272727272727,0.7142857142857142,0.0,0.0,0.1111111111111111,0.16363636363636364,0.0,0.0,0.013216754778365189,0.9859722674738192,0.0
0.4545454545454546,0.0,0.0,1.0,0.3333333333333333,0.01818181818181818,0.14285714285714285,1.0,0.0009022849608453513,0.20450825108779952,1.0
0.7272727272727273,0.8571428571428571,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0758438389589264,0.8438307815010322,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.03741358275721838,0.9992059774041786,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.1111111111111111,0.0,0.14285714285714285,0.5,0.041886945912972755,0.005323244423967866,0.0
1.0,0.14285714285714285,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.08235054900366003,0.1074661953342031,1.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.1087840585603904,0.9992059774041786,0.0
0.2727272727272727,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.1244408296055307,0.12439303558504886,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.5555555555555556,0.01818181818181818,0.14285714285714285,0.5,0.08662057747051646,0.303580306314126,0.0
0.2727272727272727,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.015046766978446523,0.8440372640720657,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.3333333333333333,0.01818181818181818,0.0,0.0,0.0469703131354209,0.9994706516027858,0.0
0.0,0.14285714285714285,0.0,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.025416836112240746,0.999073640304875,0.0
0.6363636363636364,0.14285714285714285,0.0,1.0,0.1111111111111111,0.01818181818181818,0.0,0.0,0.025416836112240746,0.006920217751158253,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.08235054900366003,0.10248771290748374,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.0,0.01818181818181818,0.0,0.0,0.01769011793411956,0.1280439226979764,0.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.0,0.10909090909090907,0.0,0.0,0.04554697031313542,0.13152886039667994,0.0
0.36363636363636365,0.0,0.5,1.0,0.5555555555555556,0.0,0.0,0.0,0.0736071573810492,0.3045103370676585,0.0
0.2727272727272727,0.2857142857142857,0.0,1.0,0.0,0.03636363636363636,0.0,0.0,0.03172021146807645,0.12439303558504886,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.05490036600244001,0.999338314503482,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.013826758845058967,0.13219265805357583,0.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.02074013826758845,0.999073640304875,0.0
0.2727272727272727,0.7142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.05408702724684831,0.8435210576444825,0.0
0.36363636363636365,0.5714285714285714,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.17283448556323708,0.8440372640720657,0.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.029076860512403414,0.8435210576444825,0.0
1.0,0.8571428571428571,0.5,0.0,0.1111111111111111,0.05454545454545454,0.0,0.0,0.036193574623830826,0.9986766290069642,0.0
0.4545454545454546,0.7142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.06466043106954046,0.13219265805357583,0.0
0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028060187067913786,0.8440372640720657,0.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.5555555555555556,0.01818181818181818,0.14285714285714285,0.5,0.036600244001626675,0.3032702960629486,0.0
0.18181818181818182,0.7142857142857142,0.0,0.0,0.5555555555555556,0.05454545454545454,0.0,0.0,0.1307442049613664,0.12205577228436854,0.0
0.7272727272727273,0.8571428571428571,0.0,1.0,0.7777777777777777,0.0,0.0,0.0,0.6254575030500203,0.07012757713380807,1.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.04900366002440016,0.999735325801393,0.0
0.18181818181818182,0.8571428571428571,0.0,0.0,0.5555555555555556,0.0,0.14285714285714285,1.0,0.00014532629416728643,0.302020860808203,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.5555555555555556,0.01818181818181818,0.0,0.0,0.07076047173647824,0.3045103370676585,0.0
0.4545454545454546,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.15616104107360715,0.8436242989299989,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.0,0.01818181818181818,0.0,0.0,0.0931272875152501,0.12206974378591315,0.0
0.7272727272727273,0.0,0.0,1.0,0.3333333333333333,0.10909090909090907,0.0,0.0,0.053477023180154536,0.9992059774041786,0.0
0.18181818181818182,0.8571428571428571,0.5,1.0,0.3333333333333333,0.03636363636363636,0.0,0.0,0.014030093533956893,0.9992059774041786,0.0
0.4545454545454546,0.0,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.016470109800732005,0.9988089661062678,0.0
0.36363636363636365,0.8571428571428571,0.0,0.0,0.1111111111111111,0.0,0.2857142857142857,0.5,0.053477023180154536,0.22460703044627006,1.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.05571370475803172,0.12671632738418456,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.0,0.07272727272727272,0.0,0.0,0.16266775111834078,0.13484784868115945,0.0
0.36363636363636365,0.8571428571428571,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.2332248881659211,0.8437275402155155,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.5555555555555556,0.07272727272727272,0.14285714285714285,1.0,8.345067312127092e-05,0.3045103370676585,0.0
0.18181818181818182,0.8571428571428571,0.5,1.0,0.3333333333333333,0.03636363636363636,0.0,0.0,0.01972346482309882,0.999073640304875,0.0
0.2727272727272727,0.0,0.0,0.0,0.1111111111111111,0.03636363636363636,0.0,0.0,0.017486783245221633,0.9996029887020892,0.0
0.36363636363636365,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.08377389182594551,0.8438307815010322,1.0
0.36363636363636365,0.5714285714285714,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.09821065473769824,0.23111359672076187,1.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.1111111111111111,0.03636363636363636,0.0,0.0,0.10370069133794226,0.006920217751158253,1.0
0.09090909090909091,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.02175681171207808,0.8436242989299989,0.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.052257015046766976,0.8440372640720657,0.0
0.2727272727272727,0.14285714285714285,0.0,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.03944692964619764,0.21540148264849732,0.0
0.4545454545454546,0.0,0.0,0.0,0.4444444444444444,0.05454545454545454,0.0,0.0,0.028060187067913786,0.2470211317331813,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.0,0.03636363636363636,0.14285714285714285,0.5,0.04351362342415616,0.12671632738418456,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.3333333333333333,0.01818181818181818,0.0,0.0,0.01708011386742578,0.9992059774041786,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.0,0.16363636363636364,0.0,0.0,0.07869052460349735,0.13219265805357583,0.0
0.2727272727272727,0.2857142857142857,0.5,0.0,0.1111111111111111,0.05454545454545454,0.0,0.0,0.021960146400976006,0.9988089661062678,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.5555555555555556,0.0,0.14285714285714285,0.5,0.018096787311915413,0.30399365331569606,0.0
0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076047173647824,0.8440372640720657,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.5555555555555556,0.01818181818181818,0.0,0.0,0.03924359495729971,0.303580306314126,0.0
0.36363636363636365,0.14285714285714285,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.08499389995933306,0.8436242989299989,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.08865392435949572,0.10912568947644286,0.0
0.2727272727272727,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.016266775111834077,0.9994706516027858,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.10207401382675885,0.9988089661062678,0.0
0.36363636363636365,0.0,0.5,1.0,0.2222222222222222,0.09090909090909091,0.0,0.0,0.028060187067913786,0.999073640304875,0.0
0.5454545454545454,0.2857142857142857,0.5,0.0,0.1111111111111111,0.03636363636363636,0.0,0.0,0.033753558357055714,0.9988089661062678,0.0
1.0,0.8571428571428571,0.5,0.0,0.8888888888888888,0.0,0.0,0.0,0.019926799511996746,0.10912568947644286,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,1.0,0.0,0.42857142857142855,1.0,0.00014654752353003675,0.2551160599691315,0.0
0.7272727272727273,0.8571428571428571,0.0,0.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.04371695811305409,0.999073640304875,0.0
0.18181818181818182,0.8571428571428571,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.018503456689711265,0.9994706516027858,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.032533550223668155,0.10995543654756279,1.0
0.5454545454545454,0.42857142857142855,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.03436356242374949,0.303580306314126,0.0
0.18181818181818182,0.8571428571428571,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.049206994713298084,0.8444502292141323,0.0
0.2727272727272727,0.7142857142857142,0.5,0.0,0.0,0.01818181818181818,0.0,0.0,0.013623424156161041,0.8444502292141323,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.049816998779991864,0.1280439226979764,0.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.1111111111111111,0.03636363636363636,0.0,0.0,0.03883692557950386,0.9988089661062678,0.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.03578690524603497,0.8435210576444825,0.0
0.2727272727272727,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.06303375355835705,0.999338314503482,0.0
0.36363636363636365,0.14285714285714285,0.5,1.0,0.3333333333333333,0.01818181818181818,0.0,0.0,0.023180154534363562,0.999073640304875,0.0
0.36363636363636365,0.8571428571428571,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.10695404636030907,0.3045103370676585,0.0
0.2727272727272727,0.2857142857142857,0.5,0.0,0.0,0.03636363636363636,0.0,0.0,0.08113054087027247,0.8437275402155155,0.0
0.9090909090909092,0.8571428571428571,0.0,1.0,1.0,0.0,0.14285714285714285,1.0,0.00015570674375066403,0.25521477860615527,1.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.4444444444444444,0.01818181818181818,0.42857142857142855,1.0,0.0006452161799864117,0.2458365080888959,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.5555555555555556,0.01818181818181818,0.0,0.0,0.026636844245628302,0.11958822220955889,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.8888888888888888,0.0,0.14285714285714285,0.5,0.048800325335502236,0.115763666045402,1.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.2222222222222222,0.16363636363636364,0.0,0.0,0.0026433509556730377,0.999735325801393,0.0
0.36363636363636365,0.5714285714285714,0.0,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.03355022366815778,0.999735325801393,0.0
0.36363636363636365,0.5714285714285714,0.0,0.0,0.1111111111111111,0.01818181818181818,0.0,0.0,0.4054493696624644,0.9996029887020892,0.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.044733631557543715,0.8437275402155155,0.0
0.2727272727272727,0.42857142857142855,0.5,0.0,0.0,0.01818181818181818,0.0,0.0,0.0994306628710858,0.8436242989299989,0.0
0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011590077267181781,0.8437275402155155,0.0
0.6363636363636364,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0422936152907686,0.13584354516650338,0.0
0.36363636363636365,0.5714285714285714,0.5,1.0,0.3333333333333333,0.05454545454545454,0.0,0.0,0.16185441236274908,0.9994706516027858,1.0
0.36363636363636365,0.14285714285714285,0.5,1.0,0.5555555555555556,0.01818181818181818,0.0,0.0,0.057950386335908904,0.303580306314126,0.0
0.36363636363636365,0.8571428571428571,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.013013420089467263,0.999735325801393,0.0
0.36363636363636365,0.8571428571428571,0.0,0.0,0.2222222222222222,0.01818181818181818,0.0,0.0,0.0376169174461163,0.999073640304875,0.0
0.5454545454545454,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.03904026026840179,0.8438307815010322,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.5555555555555556,0.0,0.14285714285714285,0.5,0.025213501423342822,0.3029133145615927,0.0
0.9090909090909092,0.5714285714285714,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.025416836112240746,0.999073640304875,0.0
0.09090909090909091,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.06445709638064254,0.8437275402155155,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.021553477023180154,0.999338314503482,0.0
0.2727272727272727,0.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.028060187067913786,0.9989413032055714,0.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.2222222222222222,0.01818181818181818,0.0,0.0,0.04371695811305409,0.9989413032055714,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.3333333333333333,0.01818181818181818,0.0,0.0,0.010166734444896299,0.9992059774041786,0.0
0.36363636363636365,0.8571428571428571,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.04554697031313542,0.999073640304875,0.0
0.18181818181818182,0.8571428571428571,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.027653517690117934,0.999073640304875,0.0
0.7272727272727273,0.8571428571428571,0.0,1.0,0.5555555555555556,0.01818181818181818,0.0,0.0,0.03517690117934119,0.30399365331569606,0.0
0.7272727272727273,0.8571428571428571,0.0,1.0,0.3333333333333333,0.03636363636363636,0.0,0.0,0.028466856445709638,0.999073640304875,0.0
0.2727272727272727,0.5714285714285714,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.054493696624644164,0.20435482529116994,1.0
0.9090909090909092,0.8571428571428571,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.4938999593330622,0.2953133662827267,0.0
0.36363636363636365,0.5714285714285714,0.0,0.0,0.2222222222222222,0.34545454545454546,0.0,0.0,0.05957706384709231,0.998411954808357,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.2222222222222222,0.49090909090909085,0.0,0.0,0.004880032533550223,0.9986766290069642,0.0
0.2727272727272727,0.42857142857142855,0.5,0.0,0.0,0.01818181818181818,0.0,0.0,0.030703538023586822,0.8438307815010322,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.0,0.0,0.14285714285714285,1.0,0.0007791443334346954,0.13219265805357583,0.0
0.4545454545454546,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.01870679137860919,0.10912568947644286,0.0
0.5454545454545454,0.42857142857142855,0.5,1.0,0.2222222222222222,0.0,0.0,0.0,0.017486783245221633,0.999735325801393,0.0
0.2727272727272727,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.06486376575843839,0.8437275402155155,0.0
0.5454545454545454,0.42857142857142855,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.018300122000813338,0.9982796177090534,0.0
0.2727272727272727,0.0,0.5,0.0,0.1111111111111111,0.01818181818181818,0.0,0.0,0.07096380642537617,0.9988089661062678,0.0
0.2727272727272727,0.8571428571428571,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.021553477023180154,0.8440372640720657,0.0
1.0,0.14285714285714285,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.03802358682391216,0.2956139822838685,1.0
0.0,0.0,0.5,1.0,0.2222222222222222,0.0,0.0,0.0,0.015860105734038225,0.9989413032055714,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.11752745018300122,0.303580306314126,0.0
0.5454545454545454,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.05896705978039853,0.8437275402155155,0.0
0.2727272727272727,0.5714285714285714,0.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.05835705571370475,0.11557845333799313,1.0
0.2727272727272727,0.0,0.5,0.0,0.1111111111111111,0.03636363636363636,0.0,0.0,0.013623424156161041,0.998411954808357,0.0
0.6363636363636364,0.0,0.5,1.0,0.2222222222222222,0.0,0.0,0.0,0.03965026433509557,0.9988089661062678,0.0
0.5454545454545454,0.5714285714285714,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.007930052867019113,0.8437275402155155,0.0
0.18181818181818182,0.14285714285714285,0.0,0.0,0.1111111111111111,0.45454545454545453,0.0,0.0,0.0030500203334688897,0.9985442919076604,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.03538023586823912,0.006920217751158253,1.0
0.4545454545454546,0.5714285714285714,0.5,0.0,0.1111111111111111,0.05454545454545454,0.0,0.0,0.0884505896705978,0.9985442919076604,0.0
0.2727272727272727,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.04453029686864579,0.12206974378591315,0.0
0.4545454545454546,0.0,0.0,1.0,1.0,0.0,0.2857142857142857,1.0,0.00014044137671628522,0.09460427770211088,1.0
0.09090909090909091,0.5714285714285714,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.015453436356242375,0.8437275402155155,0.0
0.18181818181818182,0.14285714285714285,0.0,1.0,0.2222222222222222,0.05454545454545454,0.0,0.0,0.032533550223668155,0.999735325801393,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.1111111111111111,0.0,0.14285714285714285,0.5,0.09597397315982106,0.23181804288785876,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.0,0.07272727272727272,0.0,0.0,0.0034566897112647418,0.13219265805357583,0.0
0.36363636363636365,0.14285714285714285,0.0,1.0,0.3333333333333333,0.03636363636363636,0.0,0.0,0.02623017486783245,0.9992059774041786,0.0
0.2727272727272727,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.03965026433509557,0.8437275402155155,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.2222222222222222,0.01818181818181818,0.0,0.0,0.07543716958113054,0.9986766290069642,0.0
0.09090909090909091,0.7142857142857142,0.0,0.0,0.2222222222222222,0.05454545454545454,0.0,0.0,0.134607564050427,0.9982796177090534,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.1111111111111111,0.0,0.14285714285714285,0.5,0.025620170801138674,0.006387893308761439,0.0
0.2727272727272727,0.7142857142857142,0.0,1.0,0.2222222222222222,0.03636363636363636,0.0,0.0,0.023790158601057338,0.9988089661062678,0.0
0.6363636363636364,0.0,0.5,0.0,0.0,0.05454545454545454,0.0,0.0,0.014436762911752745,0.8440372640720657,0.0
0.2727272727272727,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.03965026433509557,0.13484784868115945,0.0
0.18181818181818182,0.8571428571428571,0.0,1.0,0.2222222222222222,0.01818181818181818,0.0,0.0,0.11468076453843025,0.9986766290069642,0.0
0.5454545454545454,0.8571428571428571,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.14070760471736476,0.1074661953342031,0.0
0.09090909090909091,0.14285714285714285,0.0,1.0,0.0,0.05454545454545454,0.14285714285714285,0.5,0.037820252135014235,0.12439303558504886,0.0
0.7272727272727273,0.5714285714285714,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.5,0.0010166734444896298,0.20558223166420633,0.0
0.18181818181818182,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.049410329402196015,0.843934022786549,0.0
